rank_network,rank_chemistry,compound_id,pref_name,best_metapath,best_target_gene,dwpc_at_best,p_cell_min,p_minp,q_bh,p_bonferroni,p_westfall_young,significant_bh,significant_bonferroni,significant_wy,edge_layers,n_seed_targets,pchembl_max,pchembl_EEF1A1,pchembl_EEF1A2,paralogue_log_selectivity,evidence_types,chembl_targets,stitch_score_max,stitch_experimental_max,stitch_database_max,stitch_textmining_max_discarded,stitch_targets,binds_eef1a_directly,substrate_relation_only,seed_targets,evidence_grade,assay_protein,n_supporting_assays,max_seed_proteins_in_one_document,example_assay_description,tractable_small_molecule,nucleotide_cofactor,structural_exclusion_reason,n_heavy_atoms,n_rings,sa_score,max_phase,alogp,mw,n_vendors,example_vendors,canonical_smiles,inchikey,pubchem_cid,structure_source
310,12.0,CHEMBL4102297,,CbGpPW,EEF1A1,0.0273766177657879,0.1952804719528047,0.7559244075592441,1.0,1.0,1.0,False,False,False,ChEMBL,1,7.58,,,,IC50,HSF1,,,,,,False,False,HSF1,assay_reported,HSF1,1.0,1.0,Inhibition of 17-AAG-induced HSF1 pathway in human SKOV3 cells assessed as reduction in HSP72 induction preincubated for 1 hr followed by 17-AAG addition measured after 18 hrs by ELISA,True,False,,37,5,2.41,,4.16,498.53900000000027,2,Enamine; Enamine,Cc1ccc(NC(=O)c2ccc3c(c2)OCCO3)cc1NC(=O)c1ccc2nc(OCCN)ccc2c1,YPGVWGQVQWWWMA-UHFFFAOYSA-N,117996702.0,ChEMBL
313,48.0,CHEMBL4282794,,CbGpPW,EEF1A1,0.0273766177657879,0.1918808119188081,0.756024397560244,1.0,1.0,1.0,False,False,False,ChEMBL,1,5.35,,,,EC50,HSF1,,,,,,False,False,HSF1,direct_biophysical,HSF1,2.0,1.0,Binding affinity to recombinant human HSF1 monomer expressed in Escherichia coli BL21 (DE3) after 15 mins by fluorescence polarization assay,False,False,MW 2318 > 700,163,5,8.22,,,2318.417,0,,CSCC[C@H](NC(=O)[C@H](C)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CC(=O)O)NC(=O)CCNC(=O)CCNC(=O)c1ccc(C(=O)O)c(C2c3ccc(O)cc3OC3=CC(=O)C=CC32)c1)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CC(C)C)C(N)=O,NRUDKWCWETWQQK-KURBARKFSA-N,145981106.0,ChEMBL
314,35.0,CHEMBL550251,,CbGpPW,EEF1A1,0.0273766177657879,0.1933806619338066,0.7564243575642435,1.0,1.0,1.0,False,False,False,ChEMBL,1,5.89,,,,EC50,HSF1,,,,,,False,False,HSF1,assay_reported,HSF1,2.0,1.0,Amplification of HSF1 transcriptional activity in human heat shock-induced HeLa cells assessed as granule formation treated 1 hr before heat shock challenge measured after 2 hrs without recovery time by immunocytochemical staining,True,False,,26,4,2.79,,1.77,368.4220000000002,0,,CC(C)Cn1nc(-c2nc3ccccc3s2)nc2c(=O)n(C)c(=O)nc1-2,BIUGJTQNFKZQGD-UHFFFAOYSA-N,45270874.0,ChEMBL
315,7.0,CHEMBL2103840,DINACICLIB,CbGiG,EEF1A2,0.0545324491617697,0.1877812218778122,0.7568243175682432,1.0,1.0,1.0,False,False,False,ChEMBL,1,8.15,,,,IC50,HSF1,,,,,,False,False,HSF1,assay_reported,HSF1,1.0,1.0,Inhibition of 17AAG-induced HSF1-mediated HSP72 expression in human U2OS cells preincubated for 1 hr followed by 17AAG addition measured after 18 hrs by ELISA,True,False,,29,4,3.51,3.0,2.28,396.4950000000003,65,001Chemical; 10X CHEM; A2B Chem; AA BLOCKS; AChemBlock,CCc1cnn2c(NCc3ccc[n+]([O-])c3)cc(N3CCCC[C@H]3CCO)nc12,PIMQWRZWLQKKBJ-SFHVURJKSA-N,46926350.0,ChEMBL
316,41.0,CHEMBL559039,,CbGpPW,EEF1A1,0.0273766177657879,0.1947805219478052,0.7572242775722428,1.0,1.0,1.0,False,False,False,ChEMBL,1,5.6,,,,EC50,HSF1,,,,,,False,False,HSF1,assay_reported,HSF1,2.0,1.0,Amplification of HSF1 transcriptional activity in human heat shock-induced HeLa cells assessed as granule formation treated 1 hr before heat shock challenge measured after 2 hrs without recovery time by immunocytochemical staining,True,False,,27,4,2.79,,2.16,382.4490000000002,0,,CC(C)CCn1nc(-c2nc3ccccc3s2)nc2c(=O)n(C)c(=O)nc1-2,MYDWOGMGSXXIBZ-UHFFFAOYSA-N,45272597.0,ChEMBL
317,47.0,CHEMBL3916672,,CbGpPW,EEF1A1,0.0273766177657879,0.193980601939806,0.7579242075792421,1.0,1.0,1.0,False,False,False,ChEMBL,1,5.37,,,,IC50,HSF1,,,,,,False,False,HSF1,assay_reported,HSF1,1.0,1.0,Inhibition of 17AAG-induced HSF1-mediated HSP72 expression in human U2OS cells preincubated for 1 hr followed by 17AAG addition measured after overnight incubation by ArrayScan analysis,True,False,,29,4,2.55,,3.2,389.46300000000014,0,,Cc1nc2ccccc2n1-c1cc(Nc2ccc(OCCN(C)C)cn2)ncn1,JEYSCBUEDROHLD-UHFFFAOYSA-N,134143660.0,ChEMBL
318,20.0,CHEMBL4070302,,CbGiG,EEF1A2,0.0545324491617697,0.1885811418858114,0.7589241075892411,1.0,1.0,1.0,False,False,False,ChEMBL,1,6.94,,,,IC50,HSF1,,,,,,False,False,HSF1,assay_reported,HSF1,1.0,1.0,Inhibition of 17-AAG-induced HSF1 pathway in human SKOV3 cells assessed as reduction in HSP72 induction preincubated for 1 hr followed by 17-AAG addition measured after 18 hrs by ELISA,True,False,,41,5,2.51,,4.72,554.6030000000003,0,,CCC(=O)NCCOc1ccc2cc(C(=O)Nc3cc(NC(=O)c4ccc5c(c4)OCCO5)ccc3C)ccc2n1,CTUDBAMAFBXVJK-UHFFFAOYSA-N,117996322.0,ChEMBL
319,9.0,CHEMBL3975567,,CbGiG,EEF1A2,0.0545324491617697,0.1897810218978102,0.7608239176082392,1.0,1.0,1.0,False,False,False,ChEMBL,1,7.85,,,,IC50,HSF1,,,,,,False,False,HSF1,assay_reported,HSF1,1.0,1.0,Inhibition of 17AAG-induced HSF1-mediated HSP72 expression in human U2OS cells preincubated for 1 hr followed by 17AAG addition measured after overnight incubation by ArrayScan analysis,True,False,,30,5,3.28,,2.82,402.4620000000001,0,,CN1CCC[C@H]1COc1ccc(Nc2cc(-n3cnc4ncccc43)ncn2)nc1,KXBKPNSSZAFEBH-HNNXBMFYSA-N,132968991.0,ChEMBL
320,40.0,CHEMBL3891011,,CbGiG,EEF1A2,0.0545324491617697,0.188981101889811,0.7616238376162384,1.0,1.0,1.0,False,False,False,ChEMBL,1,5.63,,,,IC50,HSF1,,,,,,False,False,HSF1,assay_reported,HSF1,1.0,1.0,Inhibition of 17AAG-induced HSF1-mediated HSP72 expression in human U2OS cells preincubated for 1 hr followed by 17AAG addition measured after overnight incubation by ArrayScan analysis,True,False,,28,4,2.52,,3.5,374.44800000000004,0,,CN(C)CCOc1ccc(Nc2cc(-n3ccc4ccccc43)ncn2)nc1,JCMNYBKEMOQWKZ-UHFFFAOYSA-N,134137362.0,ChEMBL
321,44.0,CHEMBL4099031,,CbGiG,EEF1A2,0.0545324491617697,0.1906809319068093,0.7633236676332367,1.0,1.0,1.0,False,False,False,ChEMBL,1,5.59,,,,IC50,HSF1,,,,,,False,False,HSF1,assay_reported,HSF1,1.0,1.0,Inhibition of 17-AAG-induced HSF1 pathway in human SKOV3 cells assessed as reduction in HSP72 induction preincubated for 1 hr followed by 17-AAG addition measured after 18 hrs by ELISA,True,False,,34,5,2.22,,5.68,451.5260000000003,0,,Cc1ccc2cc(C(=O)Nc3cc(NC(=O)c4ccc5c(c4)CCCO5)ccc3C)ccc2n1,VKBSPZLZPRKZJH-UHFFFAOYSA-N,137660684.0,ChEMBL
322,23.0,CHEMBL4096048,,CbGiG,EEF1A2,0.0545324491617697,0.1902809719028097,0.7666233376662334,1.0,1.0,1.0,False,False,False,ChEMBL,1,6.66,,,,IC50,HSF1,,,,,,False,False,HSF1,assay_reported,HSF1,1.0,1.0,Inhibition of 17-AAG-induced HSF1 pathway in human SKOV3 cells assessed as reduction in HSP72 induction preincubated for 1 hr followed by 17-AAG addition measured after 18 hrs by ELISA,True,False,,33,5,2.28,,4.63,443.5030000000002,0,,Cc1ccc(NC(=O)c2ccc3c(c2)OCCO3)cc1NC(=O)c1ccc2c(c1)CCCN2,LLTXIVYBCVSFHB-UHFFFAOYSA-N,117996588.0,ChEMBL
323,17.0,CHEMBL3953713,,CbGiG,EEF1A2,0.0545324491617697,0.1930806919308069,0.7685231476852314,1.0,1.0,1.0,False,False,False,ChEMBL,1,7.26,,,,IC50,HSF1,,,,,,False,False,HSF1,assay_reported,HSF1,1.0,1.0,Inhibition of 17AAG-induced HSF1-mediated HSP72 expression in human U2OS cells preincubated for 1 hr followed by 17AAG addition measured after overnight incubation by ArrayScan analysis,True,False,,30,5,3.08,,3.43,401.4740000000001,0,,CN1CCC[C@H]1COc1ccc(Nc2cc(-n3cnc4ccccc43)ncn2)nc1,JCQSAYNTEFQHGH-INIZCTEOSA-N,134144030.0,ChEMBL
324,13.0,CHEMBL3911352,,CbGiG,EEF1A2,0.0545324491617697,0.1938806119388061,0.7693230676932307,1.0,1.0,1.0,False,False,False,ChEMBL,1,7.55,,,,IC50,HSF1,,,,,,False,False,HSF1,assay_reported,HSF1,1.0,1.0,Inhibition of 17AAG-induced HSF1-mediated HSP72 expression in human U2OS cells preincubated for 1 hr followed by 17AAG addition measured after overnight incubation by ArrayScan analysis,True,False,,28,4,2.73,,2.29,376.42400000000004,0,,CN(C)CCOc1ccc(Nc2cc(-n3cnc4ncccc43)ncn2)nc1,YTWDOCYUHJCFCG-UHFFFAOYSA-N,134132642.0,ChEMBL
325,24.0,CHEMBL3900925,,CbGiG,EEF1A2,0.0545324491617697,0.1892810718928107,0.77002299770023,1.0,1.0,1.0,False,False,False,ChEMBL,1,6.53,,,,IC50,HSF1,,,,,,False,False,HSF1,assay_reported,HSF1,1.0,1.0,Inhibition of 17AAG-induced HSF1-mediated HSP72 expression in human U2OS cells preincubated for 1 hr followed by 17AAG addition measured after overnight incubation by ArrayScan analysis,True,False,,31,5,2.56,,2.67,417.47300000000024,0,,c1ccc2c(c1)ncn2-c1cc(Nc2ccc(OCCN3CCOCC3)cn2)ncn1,REJHOMMDDHCCJU-UHFFFAOYSA-N,134133649.0,ChEMBL
326,51.0,CHEMBL560663,,CbGiG,EEF1A2,0.0545324491617697,0.1962803719628037,0.7704229577042295,1.0,1.0,1.0,False,False,False,ChEMBL,1,5.11,,,,EC50,HSF1,,,,,,False,False,HSF1,assay_reported,HSF1,2.0,1.0,Amplification of HSF1 transcriptional activity in human heat shock-induced HeLa cells assessed as granule formation treated 1 hr before heat shock challenge measured after 2 hrs without recovery time by immunocytochemical staining,True,False,,22,3,3.03,,0.03,301.31000000000006,0,,CCCCn1nc(-c2ncc[nH]2)nc2c(=O)n(C)c(=O)nc1-2,QLOFRZSKJFSZHA-UHFFFAOYSA-N,135965889.0,ChEMBL
327,18.0,CHEMBL3928361,,CbGiG,EEF1A2,0.0545324491617697,0.1942805719428057,0.7756224377562244,1.0,1.0,1.0,False,False,False,ChEMBL,1,7.24,,,,IC50,HSF1,,,,,,False,False,HSF1,assay_reported,HSF1,1.0,1.0,Inhibition of 17AAG-induced HSF1-mediated HSP72 expression in human U2OS cells preincubated for 1 hr followed by 17AAG addition measured after overnight incubation by ArrayScan analysis,True,False,,31,5,2.52,,3.82,415.50100000000026,0,,c1ccc2c(c1)ncn2-c1cc(Nc2ccc(OCCN3CCCCC3)cn2)ncn1,QLQYWGHSSLXLOS-UHFFFAOYSA-N,134140744.0,ChEMBL
328,22.0,CHEMBL3901185,,CbGiG,EEF1A2,0.0545324491617697,0.1921807819218078,0.7767223277672233,1.0,1.0,1.0,False,False,False,ChEMBL,1,6.7,,,,IC50,HSF1,,,,,,False,False,HSF1,assay_reported,HSF1,1.0,1.0,Inhibition of 17AAG-induced HSF1-mediated HSP72 expression in human U2OS cells preincubated for 1 hr followed by 17AAG addition measured after overnight incubation by ArrayScan analysis,True,False,,28,4,2.5,,3.45,373.46400000000006,0,,CN(C)CCCc1ccc(Nc2cc(-n3cnc4ccccc43)ncn2)nc1,NYPBFUANCHGSJU-UHFFFAOYSA-N,134133558.0,ChEMBL
329,14.0,CHEMBL3964729,,CbGiG,EEF1A2,0.0545324491617697,0.1950804919508049,0.7815218478152185,1.0,1.0,1.0,False,False,False,ChEMBL,1,7.41,,,,IC50,HSF1,,,,,,False,False,HSF1,assay_reported,HSF1,1.0,1.0,Inhibition of 17AAG-induced HSF1-mediated HSP72 expression in human U2OS cells preincubated for 1 hr followed by 17AAG addition measured after overnight incubation by ArrayScan analysis,True,False,,29,4,2.61,,3.2,389.4630000000001,0,,Cc1ccc2ncn(-c3cc(Nc4ccc(OCCN(C)C)cn4)ncn3)c2c1,HRGRQFYTVDLKEE-UHFFFAOYSA-N,134151279.0,ChEMBL
330,,CHEMBL2146125,magnesium,CsGiG,EEF1A1,0.1453739410148663,0.3758624137586241,0.8278172182781722,1.0,1.0,1.0,False,False,False,STITCH,10,,,,,,,862.0,862.0,0.0,239.0,EEF1A2|EEF1G|ETF1|PAPSS1|RPL18A|RPL3|RPL4|RPL7|RPS2|RPS3A,True,False,EEF1A2|EEF1G|ETF1|PAPSS1|RPL18A|RPL3|RPL4|RPL7|RPS2|RPS3A,stitch_only,,,,,False,False,inorganic (no carbon); contains metal/metalloid; acyclic; MW 24 < 250; 1 heavy atoms < 18,1,0,8.48,,,24.305,0,,[Mg+2],,,ChEMBL
331,,PUBCHEM:19420248,hydron;phosphate,CsGiG,EEF1A2,0.0298792710259047,0.5155484451554845,0.9568043195680432,1.0,1.0,1.0,False,False,False,STITCH,4,,,,,,,837.0,837.0,0.0,0.0,PAPSS1|RPL3|RPL4|RPL7,False,False,PAPSS1|RPL3|RPL4|RPL7,stitch_only,,,,,False,False,inorganic (no carbon); acyclic; MW 96 < 250; 5 heavy atoms < 18,5,0,5.55,,,95.978,0,,[H-].[O-]P(=O)([O-])[O-],,19420248.0,
332,,PUBCHEM:82127,potassium hydride,CsGiG,EEF1A1,0.0641924811075983,0.6744325567443256,0.9913008699130088,1.0,1.0,1.0,False,False,False,STITCH,5,,,,,,,800.0,800.0,0.0,0.0,PAPSS1|RPL3|RPL4|RPL7|RPS2,False,False,PAPSS1|RPL3|RPL4|RPL7|RPS2,stitch_only,,,,,False,False,inorganic (no carbon); contains metal/metalloid; acyclic; MW 40 < 250; 1 heavy atoms < 18,1,0,7.79,,,40.106,16,10X CHEM; A2B Chem; AA BLOCKS; AKos Consulting & Solutions; Ambinter,[H-].[K+],,82127.0,
333,,PUBCHEM:813,potassium,CsGiG,EEF1A1,0.0641924811075983,0.6727327267273273,0.9929007099290073,1.0,1.0,1.0,False,False,False,STITCH,5,,,,,,,800.0,800.0,0.0,323.0,PAPSS1|RPL3|RPL4|RPL7|RPS2,False,False,PAPSS1|RPL3|RPL4|RPL7|RPS2,stitch_only,,,,,False,False,inorganic (no carbon); contains metal/metalloid; acyclic; MW 39 < 250; 1 heavy atoms < 18,1,0,7.99,,,39.098,17,A2B Chem; AA BLOCKS; Alfa Chemistry; Ambinter; BOC Sciences,[K+],,813.0,
334,,CHEMBL526492,CHEMBL526492,CsGpPW,EEF1A1,0.0041205654189415,0.8878112188781122,0.993000699930007,1.0,1.0,1.0,False,False,False,STITCH,1,,,,,,,436.0,436.0,0.0,0.0,RPL7,False,False,RPL7,stitch_only,,,,,False,False,MW 2234 > 700,155,2,7.69,,,2233.6130000000003,0,,CC(C)C(C(=O)NCC(=O)NC(C(C)O)C(=O)NCC(=O)NC(CCSC)C(=O)NC(CCCCN)C(=O)NC(CCCCN)C(=O)NC(C(C)O)C(=O)NC(CO)C(=O)NC(CC1=CC=CC=C1)C(=O)NC(CCC(=O)N)C(=O)NC(CCCNC(=N)N)C(=O)NC(C)C(=O)NC(CCCCN)C(=O)NC(CO)C(=O)O)NC(=O)C(CS)NC(=O)C(CC(=O)N)NC(=O)C(CCCNC(=N)N)NC(=O)C(CC2=CC=CC=C2)NC(=O)C(CO)N,,,ChEMBL
335,,CHEMBL453962,AGN-PC-077M5A,CsGpPW,EEF1A1,0.0041205654189415,0.8816118388161184,0.9933006699330068,1.0,1.0,1.0,False,False,False,STITCH,1,,,,,,,409.0,409.0,0.0,0.0,RPL7,False,False,RPL7,stitch_only,,,,,False,False,MW 2175 > 700,152,2,7.39,,,2174.520000000001,0,,CC(C)C(C(=O)NCC(=O)NC(C(C)O)C(=O)NCC(=O)NC(CCSC)C(=O)NC(CCCCN)C(=O)NC(CCCCN)C(=O)NC(C(C)O)C(=O)NC(CO)C(=O)NC(CC1=CC=CC=C1)C(=O)NC(CCC(=O)N)C(=O)NC(CCCNC(=N)N)C(=O)NC(C)C(=O)NC(CCCCN)C(=O)NC(CO)C(=O)O)NC(=O)CNC(=O)C(C(C)O)NC(=O)C(CCCNC(=N)N)NC(=O)C(CC2=CC=CC=C2)NC(=O)C(CO)N,,,ChEMBL
335,,CHEMBL525809,CHEMBL526323,CsGpPW,EEF1A1,0.0041205654189415,0.8867113288671132,0.9933006699330068,1.0,1.0,1.0,False,False,False,STITCH,1,,,,,,,636.0,636.0,0.0,0.0,RPL7,False,False,RPL7,stitch_only,,,,,False,False,MW 2244 > 700,157,2,7.76,,,2243.627,0,,CC(C)CC(C(=O)NC(C(C)C)C(=O)NCC(=O)NC(C(C)O)C(=O)NCC(=O)NC(CCSC)C(=O)NC(CCCCN)C(=O)NC(CCCCN)C(=O)NC(C(C)O)C(=O)NC(CO)C(=O)NC(CC1=CC=CC=C1)C(=O)NC(CCC(=O)N)C(=O)NC(CCCNC(=N)N)C(=O)NC(C)C(=O)NC(CCCCN)C(=O)NC(CO)C(=O)O)NC(=O)C(CC(=O)N)NC(=O)C(CCCNC(=N)N)NC(=O)C(CC2=CC=CC=C2)NC(=O)C(CO)N,,,ChEMBL
337,,CHEMBL230333,Neuropeptide S,CsGpPW,EEF1A1,0.0041205654189415,0.8907109289071092,0.9937006299370064,1.0,1.0,1.0,False,False,False,STITCH,1,,,,,,,636.0,636.0,0.0,0.0,RPL7,False,False,RPL7,stitch_only,,,,,False,False,MW 2188 > 700,153,2,7.46,,,2187.5190000000007,0,,CC(C)C(C(=O)NCC(=O)NC(C(C)O)C(=O)NCC(=O)NC(CCSC)C(=O)NC(CCCCN)C(=O)NC(CCCCN)C(=O)NC(C(C)O)C(=O)NC(CO)C(=O)NC(CC1=CC=CC=C1)C(=O)NC(CCC(=O)N)C(=O)NC(CCCNC(=N)N)C(=O)NC(C)C(=O)NC(CCCCN)C(=O)NC(CO)C(=O)O)NC(=O)CNC(=O)C(CC(=O)N)NC(=O)C(CCCNC(=N)N)NC(=O)C(CC2=CC=CC=C2)NC(=O)C(CO)N,,,ChEMBL
337,,CHEMBL361497,artesunate,CsGpPW,EEF1A1,0.0041205654189415,0.8824117588241176,0.9937006299370064,1.0,1.0,1.0,False,False,False,STITCH,1,,,,,,,700.0,0.0,700.0,0.0,RPL7,False,False,RPL7,stitch_only,,,,,True,False,,27,5,5.67,,,384.4250000000001,0,,CC1CCC2C(C(OC3C24C1CCC(O3)(OO4)C)OC(=O)CCC(=O)O)C,,,ChEMBL
339,,CHEMBL524654,AGN-PC-077M51,CsGpPW,EEF1A1,0.0041205654189415,0.8889111088891111,0.9938006199380062,1.0,1.0,1.0,False,False,False,STITCH,1,,,,,,,490.0,490.0,0.0,0.0,RPL7,False,False,RPL7,stitch_only,,,,,False,False,MW 2216 > 700,155,2,7.71,,,2215.573,0,,CC(C)C(C(=O)NCC(=O)NC(C(C)O)C(=O)NCC(=O)NC(CCSC)C(=O)NC(CCCCN)C(=O)NC(CCCCN)C(=O)NC(C(C)O)C(=O)NC(CO)C(=O)NC(CC1=CC=CC=C1)C(=O)NC(CCC(=O)N)C(=O)NC(CCCNC(=N)N)C(=O)NC(C)C(=O)NC(CCCCN)C(=O)NC(CO)C(=O)O)NC(=O)CNC(=O)C(CC(=O)N)NC(=O)C(CCCNC(=N)N(C)C)NC(=O)C(CC2=CC=CC=C2)NC(=O)C(CO)N,,,ChEMBL
340,,CHEMBL2104870,puromycin,CsGpPW,EEF1A1,0.0042860536765984,0.8856114388561144,0.993900609939006,1.0,1.0,1.0,False,False,False,STITCH,1,,,,,,,800.0,0.0,800.0,0.0,RPL3,False,False,RPL3,stitch_only,,,,,True,False,,34,4,3.94,,,471.5180000000002,0,,CN(C)C1=NC=NC2=C1N=CN2C3C(C(C(O3)CO)NC(=O)C(CC4=CC=C(C=C4)OC)N)O,,,ChEMBL
340,,CHEMBL524693,AGN-PC-077M4Z,CsGpPW,EEF1A1,0.0041205654189415,0.8866113388661134,0.993900609939006,1.0,1.0,1.0,False,False,False,STITCH,1,,,,,,,550.0,550.0,0.0,0.0,RPL7,False,False,RPL7,stitch_only,,,,,False,False,MW 2202 > 700,154,2,7.53,,,2201.5460000000007,0,,CC(C)C(C(=O)NCC(=O)NC(C(C)O)C(=O)NCC(=O)NC(CCSC)C(=O)NC(CCCCN)C(=O)NC(CCCCN)C(=O)NC(C(C)O)C(=O)NC(CO)C(=O)NC(CC1=CC=CC=C1)C(=O)NC(CCC(=O)N)C(=O)NC(CCCNC(=N)N)C(=O)NC(C)C(=O)NC(CCCCN)C(=O)NC(CO)C(=O)O)NC(=O)CNC(=O)C(CC(=O)N)NC(=O)C(CCCCNC(=N)N)NC(=O)C(CC2=CC=CC=C2)NC(=O)C(CO)N,,,ChEMBL
340,,PUBCHEM:72332,NSC 141633,CsGpPW,EEF1A1,0.0042860536765984,0.8886111388861114,0.993900609939006,1.0,1.0,1.0,False,False,False,STITCH,1,,,,,,,800.0,0.0,800.0,0.0,RPL3,False,False,RPL3,stitch_only,,,,,True,False,,39,5,4.98,,,545.6290000000006,3,BenchChem; Clinivex; EvitaChem,CC(C)(CCCC(CC(=O)OC)(C(=O)OC1C2C3=CC4=C(C=C3CCN5C2(CCC5)C=C1OC)OCO4)O)O,,72332.0,
343,,CHEMBL423192,anisomycin,CsGpPW,EEF1A1,0.0042860536765984,0.8822117788221178,0.994100589941006,1.0,1.0,1.0,False,False,False,STITCH,1,,,,,,,800.0,0.0,800.0,145.0,RPL3,False,False,RPL3,stitch_only,,,,,True,False,,19,2,3.24,,,265.30899999999997,0,,CC(=O)OC1C(CNC1CC2=CC=C(C=C2)OC)O,,,ChEMBL
343,,CHEMBL505657,AGN-PC-04XN7E,CsGpPW,EEF1A1,0.0041205654189415,0.892010798920108,0.994100589941006,1.0,1.0,1.0,False,False,False,STITCH,1,,,,,,,440.0,440.0,0.0,0.0,RPL7,False,False,RPL7,stitch_only,,,,,False,False,MW 2230 > 700,156,2,7.66,,,2229.6,0,,CC(C)C(C(=O)NC(C(C)C)C(=O)NCC(=O)NC(C(C)O)C(=O)NCC(=O)NC(CCSC)C(=O)NC(CCCCN)C(=O)NC(CCCCN)C(=O)NC(C(C)O)C(=O)NC(CO)C(=O)NC(CC1=CC=CC=C1)C(=O)NC(CCC(=O)N)C(=O)NC(CCCNC(=N)N)C(=O)NC(C)C(=O)NC(CCCCN)C(=O)NC(CO)C(=O)O)NC(=O)C(CC(=O)N)NC(=O)C(CCCNC(=N)N)NC(=O)C(CC2=CC=CC=C2)NC(=O)C(CO)N,,,ChEMBL
345,,CHEMBL1367623,anisomycin,CsGpPW,EEF1A1,0.0042860536765984,0.8833116688331167,0.9943005699430058,1.0,1.0,1.0,False,False,False,STITCH,1,,,,,,,800.0,0.0,800.0,145.0,RPL3,False,False,RPL3,stitch_only,,,,,True,False,,19,2,3.24,,,265.30899999999997,0,,CC(=O)OC1C(CNC1CC2=CC=C(C=C2)OC)O,,,ChEMBL
346,,CHEMBL510338,AGN-PC-077M4T,CsGpPW,EEF1A1,0.0041205654189415,0.892010798920108,0.9944005599440056,1.0,1.0,1.0,False,False,False,STITCH,1,,,,,,,490.0,490.0,0.0,0.0,RPL7,False,False,RPL7,stitch_only,,,,,False,False,MW 2145 > 700,150,2,7.23,,,2145.478000000001,0,,CC(C)C(C(=O)NCC(=O)NC(C(C)O)C(=O)NCC(=O)NC(CCSC)C(=O)NC(CCCCN)C(=O)NC(CCCCN)C(=O)NC(C(C)O)C(=O)NC(CO)C(=O)NC(CC1=CC=CC=C1)C(=O)NC(CCC(=O)N)C(=O)NC(CCCNC(=N)N)C(=O)NC(C)C(=O)NC(CCCCN)C(=O)NC(CO)C(=O)O)NC(=O)CNC(=O)C(CC(=O)N)NC(=O)C(CCCN)NC(=O)C(CC2=CC=CC=C2)NC(=O)C(CO)N,,,ChEMBL
347,,CHEMBL1765705,AGN-PC-0A9QQ2,CsGpPW,EEF1A1,0.0041205654189415,0.8899110088991101,0.9946005399460054,1.0,1.0,1.0,False,False,False,STITCH,1,,,,,,,653.0,653.0,0.0,0.0,RPL7,False,False,RPL7,stitch_only,,,,,False,False,MW 2182 > 700,154,2,7.41,,,2182.482000000001,0,,CC(C)C(C(=O)NCC(=O)NC(CO)C(=O)NCC(=O)NC(C)C(=O)NC(CCCCN)C(=O)NC(CCCCN)C(=O)NC(C(C)O)C(=O)NC(CO)C(=O)NC(CC1=CC=CC=C1)C(=O)NC(CCCNC(=N)N)C(=O)NC(CCCNC(=N)N)C(=O)NC(C)C(=O)NC(CCCCN)C(=O)NC(CCC(=O)N)C(=O)O)NC(=O)CNC(=O)C(CC(=O)N)NC(=O)C(CCCNC(=N)N)NC(=O)C(CC2=CC=CC=C2)NC(=O)C(CO)N,,,ChEMBL
347,,CHEMBL507881,CHEMBL507881,CsGpPW,EEF1A1,0.0041205654189415,0.8962103789621038,0.9946005399460054,1.0,1.0,1.0,False,False,False,STITCH,1,,,,,,,421.0,421.0,0.0,0.0,RPL7,False,False,RPL7,stitch_only,,,,,False,False,MW 2262 > 700,157,2,7.74,,,2261.667,0,,CC(C)C(C(=O)NCC(=O)NC(C(C)O)C(=O)NCC(=O)NC(CCSC)C(=O)NC(CCCCN)C(=O)NC(CCCCN)C(=O)NC(C(C)O)C(=O)NC(CO)C(=O)NC(CC1=CC=CC=C1)C(=O)NC(CCC(=O)N)C(=O)NC(CCCNC(=N)N)C(=O)NC(C)C(=O)NC(CCCCN)C(=O)NC(CO)C(=O)O)NC(=O)C(CCSC)NC(=O)C(CC(=O)N)NC(=O)C(CCCNC(=N)N)NC(=O)C(CC2=CC=CC=C2)NC(=O)C(CO)N,,,ChEMBL
349,,CHEMBL448242,AGN-PC-077M52,CsGpPW,EEF1A1,0.0041205654189415,0.885011498850115,0.9947005299470052,1.0,1.0,1.0,False,False,False,STITCH,1,,,,,,,515.0,515.0,0.0,0.0,RPL7,False,False,RPL7,stitch_only,,,,,False,False,MW 2233 > 700,156,2,7.82,,,2232.5160000000005,0,,CC(C)C(C(=O)NCC(=O)NC(C(C)O)C(=O)NCC(=O)NC(CCSC)C(=O)NC(CCCCN)C(=O)NC(CCCCN)C(=O)NC(C(C)O)C(=O)NC(CO)C(=O)NC(CC1=CC=CC=C1)C(=O)NC(CCC(=O)N)C(=O)NC(CCCNC(=N)N)C(=O)NC(C)C(=O)NC(CCCCN)C(=O)NC(CO)C(=O)O)NC(=O)CNC(=O)C(CC(=O)N)NC(=O)C(CCCNC(=N[N+](=O)[O-])N)NC(=O)C(CC2=CC=CC=C2)NC(=O)C(CO)N,,,ChEMBL
